symbol,deposit_apy,hour
WETH,0.001986864431160715,2021-03-01 14:00:00.000 UTC
WETH,0.001976785754244452,2021-03-01 15:00:00.000 UTC
WETH,0.0019836615070579753,2021-03-01 16:00:00.000 UTC
WETH,0.001990516243477749,2021-03-01 17:00:00.000 UTC
WETH,0.001993412027510105,2021-03-01 18:00:00.000 UTC
WETH,0.0019942209427361588,2021-03-01 19:00:00.000 UTC
WETH,0.0019944854883398077,2021-03-01 20:00:00.000 UTC
WETH,0.0019897031250444386,2021-03-01 21:00:00.000 UTC
WETH,0.0019657422324191034,2021-03-01 22:00:00.000 UTC
WETH,0.0019273947148881732,2021-03-01 23:00:00.000 UTC
WETH,0.0019200247251249095,2021-03-02 00:00:00.000 UTC
WETH,0.0019232144299384756,2021-03-02 01:00:00.000 UTC
WETH,0.001932850561715007,2021-03-02 02:00:00.000 UTC
WETH,0.0019374696053404553,2021-03-02 03:00:00.000 UTC
WETH,0.0019455408153483892,2021-03-02 04:00:00.000 UTC
WETH,0.0019675290586965485,2021-03-02 05:00:00.000 UTC
WETH,0.0019696143316113245,2021-03-02 06:00:00.000 UTC
WETH,0.0019721331495244697,2021-03-02 07:00:00.000 UTC
WETH,0.0019758412440697534,2021-03-02 08:00:00.000 UTC
WETH,0.0019780353567845164,2021-03-02 09:00:00.000 UTC
WETH,0.001964155410281123,2021-03-02 10:00:00.000 UTC
WETH,0.001952935950193146,2021-03-02 11:00:00.000 UTC
WETH,0.0019696967646160575,2021-03-02 12:00:00.000 UTC
WETH,0.002006353471701543,2021-03-02 13:00:00.000 UTC
WETH,0.0020068095030329595,2021-03-02 14:00:00.000 UTC
WETH,0.002028038119842378,2021-03-02 15:00:00.000 UTC
WETH,0.002078349554174914,2021-03-02 16:00:00.000 UTC
WETH,0.002119422041680223,2021-03-02 17:00:00.000 UTC
WETH,0.0021411027484707825,2021-03-02 18:00:00.000 UTC
WETH,0.0021580399474767794,2021-03-02 19:00:00.000 UTC
WETH,0.002154138889398019,2021-03-02 20:00:00.000 UTC
WETH,0.002155918661504227,2021-03-02 21:00:00.000 UTC
WETH,0.0021556893948954524,2021-03-02 22:00:00.000 UTC
WETH,0.002152574096631275,2021-03-02 23:00:00.000 UTC
WETH,0.0021516503794203608,2021-03-03 00:00:00.000 UTC
WETH,0.0021724566631191183,2021-03-03 01:00:00.000 UTC
WETH,0.002209297811055103,2021-03-03 02:00:00.000 UTC
WETH,0.0021205690926070905,2021-03-03 03:00:00.000 UTC
WETH,0.0020662059491454,2021-03-03 04:00:00.000 UTC
WETH,0.0020636464496516837,2021-03-03 05:00:00.000 UTC
WETH,0.0020645448401248843,2021-03-03 06:00:00.000 UTC
WETH,0.0020678174456571757,2021-03-03 07:00:00.000 UTC
WETH,0.0020740087999217157,2021-03-03 08:00:00.000 UTC
WETH,0.0020820874516315527,2021-03-03 09:00:00.000 UTC
WETH,0.0020704897767315662,2021-03-03 10:00:00.000 UTC
WETH,0.0021545844538855613,2021-03-03 11:00:00.000 UTC
WETH,0.0021293169668922048,2021-03-03 12:00:00.000 UTC
WETH,0.002129312529481201,2021-03-03 13:00:00.000 UTC
WETH,0.002131493918005011,2021-03-03 14:00:00.000 UTC
WETH,0.002133511163522252,2021-03-03 15:00:00.000 UTC
WETH,0.002136820584179138,2021-03-03 16:00:00.000 UTC
WETH,0.002133733375944251,2021-03-03 17:00:00.000 UTC
WETH,0.002118980395804852,2021-03-03 18:00:00.000 UTC
WETH,0.002110129978002069,2021-03-03 19:00:00.000 UTC
WETH,0.002106733271367401,2021-03-03 20:00:00.000 UTC
WETH,0.0021087504671406664,2021-03-03 21:00:00.000 UTC
WETH,0.002128758679683084,2021-03-03 22:00:00.000 UTC
WETH,0.002086066181166725,2021-03-03 23:00:00.000 UTC
WETH,0.0020819379335800772,2021-03-04 00:00:00.000 UTC
WETH,0.0020827957096868775,2021-03-04 01:00:00.000 UTC
WETH,0.0020784010844081082,2021-03-04 02:00:00.000 UTC
WETH,0.0020737592918530804,2021-03-04 03:00:00.000 UTC
WETH,0.0017934678201996979,2021-03-04 04:00:00.000 UTC
WETH,0.001796496338871263,2021-03-04 05:00:00.000 UTC
WETH,0.0017819548902953497,2021-03-04 06:00:00.000 UTC
WETH,0.001830933137062574,2021-03-04 07:00:00.000 UTC
WETH,0.0019198894398108192,2021-03-04 08:00:00.000 UTC
WETH,0.0019202765767845809,2021-03-04 09:00:00.000 UTC
WETH,0.0019186423985068227,2021-03-04 10:00:00.000 UTC
WETH,0.0019129437814116939,2021-03-04 11:00:00.000 UTC
WETH,0.0018778067310408484,2021-03-04 12:00:00.000 UTC
WETH,0.0018764727118507987,2021-03-04 13:00:00.000 UTC
WETH,0.0018787296328285333,2021-03-04 14:00:00.000 UTC
WETH,0.0018775107048256883,2021-03-04 15:00:00.000 UTC
WETH,0.0018806295053699614,2021-03-04 16:00:00.000 UTC
WETH,0.0018700207839553195,2021-03-04 17:00:00.000 UTC
WETH,0.0018761903963237013,2021-03-04 18:00:00.000 UTC
WETH,0.001880836280969483,2021-03-04 19:00:00.000 UTC
WETH,0.001880114811338093,2021-03-04 20:00:00.000 UTC
WETH,0.0018576006252040535,2021-03-04 21:00:00.000 UTC
WETH,0.0018507292105223565,2021-03-04 22:00:00.000 UTC
WETH,0.0018559227416084744,2021-03-04 23:00:00.000 UTC
WETH,0.001855648499407639,2021-03-05 00:00:00.000 UTC
WETH,0.0018570728060018505,2021-03-05 01:00:00.000 UTC
WETH,0.001829614757022479,2021-03-05 02:00:00.000 UTC
WETH,0.0017860207359165232,2021-03-05 03:00:00.000 UTC
WETH,0.0017960855299715764,2021-03-05 04:00:00.000 UTC
WETH,0.0017946147128873155,2021-03-05 05:00:00.000 UTC
WETH,0.0017890702344491249,2021-03-05 06:00:00.000 UTC
